1836	Human	Earth-616
1837	Jonathan	Earth-616
1838	Stephanie	Earth-616
1839	Albert	Earth-616
1840	Paige	Earth-616
1841	Hussar	Earth-616
1843	Hydron	Earth-616
1844	Mark	Earth-712
1845	Antoine	Earth-616
1847	Bradley	Earth-616
1848	Idunn	Earth-616
1849	Ikaris	Earth-616
1850	Ikthalon	Earth-616
1852	Ilya	Earth-616
1854	Arnold	Earth-616
1855	Impossible	Earth-616
1856	Impossible	Earth-616
1857	Impulse	Earth-616
1858	In-Betweener	Earth-616
1859	Indech	Earth-616
1860	Infectia	Earth-616
1861	Interloper	Earth-616
1863	Susan	Earth-616
1864	Irene	Earth-616
1865	Iridia	Earth-616
1866	Daniel	Earth-616
1867	Jurgen	Earth-616
1868	Anthony	Earth-616
1870	Isis	Earth-616
1871	It	Earth-616
1872	John	Earth-616
1873	Zane	Earth-982
1874	Miles	Earth-616
1875	Jack	Earth-616
1876	Jonathan	Earth-616
1877	Jason	Earth-616
1878	Dei	Earth-616
1879	Jaeger	Earth-616
1881	Marla	Earth-616
1882	Jarella	Earth-616
1883	Isaac	Earth-616
1884	John	Earth-616
1886	Jemiah	Earth-616
1887	Jennifer	Earth-616
1889	Jonathan	Earth-616
1890	Haroun	Earth-616
1891	Jocasta	Earth-616
1893	Sublime	Earth-616
1894	Helen	Earth-616
1895	Gabriel	Earth-616
1896	Richard	Earth-616
1897	Joseph	Earth-616
1898	Joyboy	Earth-TRN300
1899	Janice	Earth-616
1900	Jubilation	Earth-616
1901	Cain	Earth-616
1902	Vance	Earth-616
1903	Kevin	Earth-616
1904	Kaine	Earth-616
1905	Kala	Earth-616
1906	Kaluu	Earth-616
1907	Haruo	Earth-616
1909	Nathaniel	Earth-6311
1910	Frank	Earth-616
1911	Karen	Earth-616
1912	Karkas	Earth-616
1914	Xi'an	Earth-616
1915	Karnak	Earth-616
1916	Karnilla	Earth-616
1917	Katu	Earth-616
1918	Keeyah	Earth-616
1919	Robert	Earth-616
1920	Geyr	Earth-616
1922	Khoryphos	Earth-616
1923	Frederick	Earth-616
1925	Kierrok	Earth-616
1926	Simon	Earth-616
1927	Erik	Earth-616
1928	Jonathan	Earth-691
1929	Christopher	Earth-616
1930	Kingo	Earth-616
1931	Wilson	Earth-616
1933	Ulysses	Earth-616
1935	Mercedes	Earth-616
1937	Kofi	Earth-616
1939	Kormok	Earth-616
1940	Michael	Earth-691
1941	Krang	Earth-616
1943	Sergei	Earth-616
1944	Kro	Earth-616
1945	Ivan	Earth-616
1947	Algrim	Earth-616
1949	Colin	Earth-616
1951	La	Earth-616
1952	La	Earth-928
1954	Woodstock	Earth-616
1955	Yuriko	Earth-616
1956	Samantha	Earth-616
1958	Samuel	Earth-616
1960	Leash	Earth-616
1961	Leech	Earth-616
1963	Hector	Earth-616
1964	Leir	Earth-616
1966	David	Earth-616
1968	Leonus	Earth-616
1969	Parnell	Earth-616
1970	Carol	Earth-616
1971	Warlock	Earth-616
1973	James	Earth-616
1974	B'nee	Earth-616
1975	John	Earth-616
1976	Janet	Earth-616
1978	Mary	Earth-616
1980	Paul	Earth-616
1981	Jack	Earth-616
1983	Whiphand	Earth-616
1984	David	Earth-616
1988	Aelfyre	Earth-616
1989	Whiteout	Earth-616
1990	Robert	Earth-616
1992	Katherine	Earth-811
1994	Rina	Earth-982
1996	Richard	Earth-616
1997	Jackson	Earth-616
1998	William	Earth-616
1999	William	Earth-616
2000	Pamela	Earth-616
2001	Wipeout	Earth-616
2002	Wyatt	Earth-616
2003	Peter	Earth-616
2004	The	Earth-1191
2005	Takeshi	Earth-616
2006	Bentley	Earth-616
2007	Rahne	Earth-616
2009	Simon	Earth-616
2010	Wong	Earth-616
2011	Woodgod	Earth-616
2012	Worm	Earth-616
2013	Brian	Earth-616
2015	Dirk	Earth-616
2016	Helen	Earth-616
2017	Lianda	Earth-616
2018	Gustav	Earth-616
2020	Heather	Earth-616
2021	Ned	Earth-616
2022	Edward	Earth-616
2023	Julie	Earth-616
2024	Lilandra	Earth-616
2025	Lilith	Earth-616
2026	Lilith	Earth-616
2027	Rance	Earth-616
2028	Arthur	Earth-616
2029	Miguel	Earth-616
2030	Ahmet	Earth-616
2031	N'Kantu	Earth-616
2033	Living	Multiverse
2034	Curtis	Earth-616
2035	Llyra	Earth-616
2036	Llyron	Earth-616
2037	Lockheed	Earth-616
2038	Lockjaw	Earth-616
2039	Lockup	Earth-616
2040	Rayna	Earth-616
2041	August	Earth-616
2042	Loki	Earth-616
2043	Longshot	Mojoverse
2044	Lord	Earth-616
2045	Lorelei	Earth-616
2048	Lucy	Earth-616
2049	Ludi	Earth-616
2050	Luna	Earth-616
2051	Lupa	Earth-616
2052	Lupo	Earth-616
2054	Monet	Earth-616
2057	Ferdinand	Earth-616
2058	X-51	Earth-616
2059	Samuel	Earth-616
2060	Moira	Earth-616
2061	Mad	Earth-616
2064	Arthur	Earth-616
2065	Ophelia	Earth-616
2067	Giuletta	Earth-616
2068	Sunset	Earth-616
2069	Cassandra	Earth-616
2070	Madcap	Earth-616
2072	Madelyne	Earth-616
2073	Maelstrom	Earth-616
2074	Bruce	Earth-9200
2075	Maggott	Earth-616
2077	Illyana	Earth-616
2078	Jimaine	Earth-616
2080	Magnar	Earth-616
2081	Max	Earth-616
2082	Hunk	Earth-616
2084	Magnir	Earth-616
2086	Magnus	Earth-616
2088	Makkari	Earth-616
2089	Malcolm	Earth-1191
2090	Malekith	Earth-616
2092	Karlin	Earth-616
2093	M'Baku	Earth-616
2094	William	Earth-616
2095	Katrina	Earth-616
2097	Theodore	Earth-616
2098	Mander	Earth-616
2099	Mandarin	Earth-616
2100	Jerome	Earth-616
2103	Manslaughter	Earth-616
2104	Manta	Earth-616
2105	Mantis	Earth-616
2107	Margali	Earth-616
2109	Marrina	Earth-616
2110	Marrow	Earth-616
2112	Martinex	Earth-691
2113	Robert	Earth-616
2115	Valeria	Earth-616
2116	Rachel	Earth-811
2118	Masque	Earth-616
2119	Jack	Earth-616
2121	Master	Earth-616
2122	Master	Earth-616
2124	Martin	Earth-616
2125	Jason	Earth-616
2126	Martinique	Earth-616
2127	Mastermind	Earth-616
2129	Aaron	Earth-616
2133	Maxam	Earth-93112
2135	Brigid	Earth-616
2137	Medusalith	Earth-616
2138	Meggan	Earth-616
2141	Bruno	Earth-616
2143	Marvin	Earth-616
2144	A'Lars	Earth-616
2145	Mentor	Earth-616
2146	Mephisto	Earth-616
2147	Mercurio	Earth-616
2153	Scott	Earth-616
2154	Jormungand	Earth-616
2157	Francisco	Earth-616
2158	Milena	Earth-616
2159	Calvin	Earth-616
2160	William	Earth-616
2161	Joshua	Earth-616
2162	Desmond	Earth-616
2163	Mitchell	Earth-616
2164	Madeline	Earth-616
2165	Nathan	Earth-616
2166	Reed	Earth-616
2167	Zoltan	Earth-616
2168	Calvin	Earth-616
2169	Guy	Earth-616
2170	Nathaniel	Earth-616
2173	Barbara	Earth-616
2174	Olinka	Earth-616
2175	George	Earth-616
2176	Modred	Earth-616
2177	Mojo	Mojoverse
2178	Harvey	Earth-616
2179	Owen	Earth-616
2180	Mondo	Earth-616
2181	Aloba	Earth-616
2182	Heather	Earth-616
2183	Marc	Earth-616
2185	Karla	Earth-616
2186	Michael	Earth-616
2187	Simon	Earth-616
2188	Morgan	Earth-616
2189	Kevin	Earth-1081
2190	Robert	Earth-616
2191	Morg	Earth-616
2192	Mountjoy	Earth-1191
2200	N'Astirh	Earth-616
2201	Nadar	Earth-616
2204	Namorita	Earth-616
2205	Nanny	Earth-616
2207	Nathaniel	Earth-616
2208	Naze	Earth-616
2209	Nebula	Earth-616
2210	Nebulon	Earth-616
2211	Necrodamus	Earth-616
2212	Necrom	Earth-148
2213	Josef	Earth-616
2214	Nekra	Earth-616
2215	Amelia	Earth-616
2216	Nergal	Earth-616
2217	Simon	Earth-616
2218	Michelle	Earth-616
2219	New	Earth-9921
2221	Phil	Earth-616
2222	Nicodemus	Earth-616
2223	Kurt	Earth-616
2225	Nightmare	Earth-616
2227	Nightside	Earth-616
2229	Nicholette	Earth-691
2232	Nina	Earth-616
2233	Ningal	Earth-616
2234	Robert	Earth-616
2235	Nocturne	Earth-616
2236	Noh-Varr	Earth-200080
2238	Jean-Paul	Earth-616
2239	Richard	Earth-616
2240	Frankie	Earth-616
2242	Robert	Earth-616
2244	Nut	Earth-616
2245	Paladin	Earth-616
2246	Paul	Earth-616
2247	Paradigm	Earth-616
2249	Laura	Earth-616
2251	Peter	Earth-616
2253	Alain	Earth-616
2254	Kara	Earth-616
2255	F.R.	Earth-616
2258	Eileen	Earth-616
2260	Hamilton	Earth-616
2261	Phastos	Earth-616
2262	William	Earth-616
2263	Phobius	Earth-616
2268	Gilbert	Earth-616
2271	Pip	Earth-616
2272	Cormick	Earth-616
2275	Plazm	Earth-616
2276	Edgar	Earth-616
2278	Lorna	Earth-616
2279	Alexander	Earth-616
2280	Kamo	Earth-616
2281	Kevin	Earth-616
2282	Marian	Earth-616
2291	Pretty	Earth-616
2292	Kevin	Earth-93060
2293	Primus	Earth-616
2294	Zelda	Earth-616
2296	Richard	Earth-616
2297	Prodigy	Earth-616
2298	David	Earth-616
2299	Anthony	Earth-616
2300	Prosh	Earth-616
2301	Thoran	Earth-616
2302	Kevin	Earth-616
2304	Hobie	Earth-616
2307	Elizabeth	Earth-616
2308	Psynapse	Earth-616
2309	Eugene	Earth-616
2310	Thomas	Earth-616
2311	Punchout	Earth-616
2312	Frank	Earth-616
2313	Jacob	Earth-928
2314	Phillip	Earth-616
2316	Zebediah	Earth-616
2317	St.	Earth-616
2320	Chen	Earth-616
2321	Ragar	Earth-616
2322	Rainbow	Earth-616
2324	Rakar	Earth-616
2326	Raman	Earth-616
2329	Randall	Earth-1191
2330	Marshall	Earth-616
2331	Ransak	Earth-616
2333	Geoffrey	Earth-616
2334	Paul-Philip	Earth-928
2335	Jonathan	Earth-616
2336	Raza	Earth-616
2337	Pantu	Earth-616
2339	Ivan	Earth-616
2340	Alexi	Earth-616
2341	Red	Earth-616
2342	SJ3RX	Earth-616
2343	Red	Earth-616
2344	Johann	Earth-616
2345	William	Earth-616
2346	Reignfire	Earth-616
2347	Reptilla	Earth-616
2348	Revanche	Earth-616
2350	Rachel	Earth-616
2351	Aleksei	Earth-616
2352	Johnathon	Earth-616
2353	Julio	Earth-616
2354	Recorder	Earth-616
2355	Anthony	Earth-616
2356	Maynard	Earth-616
2357	Janos	Earth-616
2358	Gloria	Earth-616
2359	Rocket	Earth-616
2360	Rom	Earth-616
2361	Roma	Otherworld
2362	Ronan	Earth-616
2363	Richard	Earth-616
2365	Thaddeus	Earth-616
2366	Jennifer	Earth-616
2369	Thursday	Earth-616
2370	Clement	Earth-616
2371	Rynda	Earth-616
2372	S'ym	Earth-616
2373	Ruth	Earth-616
2374	Victor	Earth-616
